BREED	COUNTRY	IDNO	CODENO	REGNAME	ACTIVE	CODENAME	DOB	SREGNAME	REL_NM	PL	REL_PL	SCS	REL_SCS	MILK	FAT_P	FAT	STATUS	TDATE	TSOURCE	TDTRS	THRDS	PTAT	TREL	UDC	FLC	BDC	DC	BLACK_PCT	LDTRS	LHRDS	STAT	STR	BD	DF	RA	THURLW	RLS	RLR	FA	FLS	FUA	RUH	RUW	UC	UD	FTP	RTP	TEATL	CEDATE	SCE	PRELIM	SCE_OBS	SCE_REL	DCE	DCE_OBS	DCE_REL	SSB_OBS	SSB_HERDS	SSB_REL	SSB_PCT	SSB_SOURCE	SSB_OFF	DSB_OBS	DSB_DTRS	DSB_HERDS	DSB_REL	DSB_PCT	DSB_SOURCE	DSB_OFF	MS	REL_MS	DIS	AAA	DMS	SCR	SERV_SCR	REL_SCR	SIRE	EVALDATE	RHAIND	HBSTATUS	SBREED	SCOUNTRY	SIDNO	DBREED	DCOUNTRY	DIDNO	MGSBREED	MGSCOUNTRY	MGSIDNO	OBREED	OCOUNTRY	OIDNO	NAABCODE2	NAABCODE3	NAABCODE4	BREED_EVAL	FTI	FUI	NM_PCTILE	PCT_US	SCE_SOURCE	DCE_SOURCE	FI	FE
HO	USA	000066636682	7HO10729	"DE-SU 546 DEATON-ET"	0	DEATON	2009-04-03	"ENSENADA TABOO PLANET-ET"	92	2	88	2.89	91	29128	3.6	1051	A	2016-04-05	GUSA	101	62	1.01	93	0.59	-0.9	-0.34	0.7	80	101	62	-0.35	-1.09	-0.24	2.61	0.06	1.41	3.02	-0.81	-1.59	-0.29	0.55	1.84	1.69	0.42	-0.19	1.06	0.79	-1.34	2016-04-05	5.8	NULL	1421	97	6.4	225	77	1254	153	92	7.2	G	G	190	104	66	77	7.9	G	Y	NULL	NULL	NULL	315246	345,135	NULL	NULL	NULL	NULL	2016-04-05	NA	**	HO	USA	000060597003	HO	USA	000062720608	HO	GBR	000000598172	"  "	"   "	"            "	507HO10729	"          "	"          "	HO	NULL	NULL	56	100	G	G	-1.6	100
HO	USA	000140602463	7HO11118	"MR ATWOOD BROKAW-ET"	1	BROKAW	2010-03-16	"MAPLE-DOWNS-I G W ATWOOD-ET"	94	-2.3	88	3.1	95	27804	3.8	1066	A	2016-04-05	GUSA	350	202	3.33	95	2.95	1.58	3.19	2.63	90	350	202	4.35	1.47	2.48	3.67	-0.36	2.77	1.38	2.01	1.34	1.99	3.6	4.2	3.86	2.21	2.86	1.38	1.42	1.28	2016-04-05	12.1	NULL	6239	99	8.1	288	87	5742	1119	96	8.2	G	G	261	312	140	86	10.9	G	Y	NULL	NULL	NULL	234156	"123,135 "	2.3	18925	99	NULL	2016-04-05	NA	**	HO	CAN	000008956379	HO	USA	000063606799	HO	USA	000060540164	"  "	"   "	"            "	100HO11151	507HO11118	"          "	HO	NULL	NULL	14	80	G	G	-0.5	29
HO	USA	000069764563	614HO06771	"KINGS-RANSOM LES DIVERT-ET"	0	"DIVERT              "	2010-09-28	"KELLERCREST BRET LES CRI-ET   "	89	7.4	84	2.71	88	27633	3.8	1058	A	2016-04-05	GUSA	72	46	0.35	91	0.81	0.81	-0.48	-0.86	5	72	46	-0.69	0.14	-0.4	-1.12	1.62	-1.09	-2.13	-0.1	1.69	0.52	1.58	1.39	1.28	-0.32	0.78	0.47	-0.19	-0.94	2016-04-05	7	NULL	291	90	5.9	107	73	282	99	80	7.4	G	G	98	71	47	73	5.6	G	Y	NULL	NULL	NULL	423	"246,126 "	NULL	NULL	NULL	NULL	2016-04-05	NA	**	HO	USA	000061376443	HO	USA	000065828192	HO	USA	000132973942	HO	840	003006266006	"          "	"          "	"          "	HO	NULL	NULL	78	100	G	G	2.4	32
HO	USA	000064360910	614HO06170	"WALHOWDON BOLIVER LEHMAN-ET"	0	LEHMAN	2008-09-10	"END-ROAD PVF BOLIVER-ET"	94	1.6	91	2.95	95	27174	3.8	1027	A	2016-04-05	GUSA	141	85	0.82	94	0.63	-0.39	0.29	0.9	85	142	85	0.84	-0.77	0.11	2.79	-0.51	0.46	1.87	-0.34	-0.57	-0.11	0.43	1.22	1.12	1.43	0.26	1.48	1.84	0.43	2016-04-05	8.8	NULL	1936	98	7.9	567	85	1834	200	94	8.3	G	G	425	251	89	86	8	G	Y	NULL	NULL	NULL	132	561	0.2	3803	94	NULL	2016-04-05	NA	**	HO	USA	000123586443	HO	USA	000060779806	HO	USA	000122358313	HO	840	003004518131	614HO06170	"          "	"          "	HO	NULL	NULL	51	100	G	G	-1.7	104
HO	USA	000068771322	7HO11103	"MR GOLDNOAKS MAGNUS-ET"	1	MAGNUS	2010-03-09	"LONG-LANGS OMAN OMAN-ET"	97	-2.7	93	2.95	99	28441	3.9	1118	A	2016-04-05	GUSA	663	219	1.65	98	1.24	0.74	2.34	2.55	25	665	219	2.77	2	2.37	2.29	1.14	0.99	-0.97	0.03	1.15	0.77	0.49	3.33	3.06	1.1	0.47	0.34	0.73	-0.11	2016-04-05	8.2	NULL	6287	99	6.3	1543	96	5807	705	97	9.8	G	G	1286	1056	258	95	6.8	G	Y	NULL	NULL	NULL	345216	"234,345 "	-0.9	13999	98	NULL	2016-04-05	NA	**	HO	USA	000135746776	HO	USA	000062213305	HO	GBR	000000598172	"  "	"   "	"            "	507HO11103	"          "	"          "	HO	NULL	NULL	58	100	G	G	0.5	151
JE	USA	000066738335	7JE01088	"CHILLI ACTION COLTON-ET"	1	COLTON	2009-09-02	"FOREST GLEN AVERY ACTION-ET"	92	2.3	85	3.06	94	18900	4.7	896	A	2016-04-05	GUSA	136	89	1.4	88	23.9	0	NULL	NULL	NULL	136	89	1.5	-0.3	0	0.8	0	0.1	0.4	0	0.5	NULL	1.7	1.5	1.1	1.2	2.2	0.2	NULL	0.3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	156	246,126	1.8	1204	82	NULL	2016-04-05	"  "	HR	JE	USA	000111023978	JE	USA	000114535186	JE	CAN	000010203359	"  "	"   "	"            "	507JE01088	"          "	"          "	JE	23.28	9.1	18	79	NULL	NULL	NULL	NULL
JE	USA	000116279413	7JE01038	"ALL LYNNS LOUIE VALENTINO-ET"	1	VALENTINO	2008-09-22	"BHF-SSF PARADE LOUIE-ET"	99	5.2	99	2.98	99	22737	4.6	1036	A	2016-04-05	GUSA	3556	456	2	99	19.3	0	NULL	NULL	NULL	3483	480	1.5	0.5	0	1.2	1.4	0.5	-0.6	0	0.6	NULL	1.7	1.7	1.3	0.1	1.5	1	NULL	-0.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	135264	"123,234 "	0	19603	99	NULL	2016-04-05	"  "	HR	JE	USA	000113486117	JE	USA	000067007718	JE	USA	000000663877	JE	AUS	000A00019652	507JE01038	"          "	"          "	JE	18.75	8.47	61	91	NULL	NULL	NULL	NULL
HO	840	003006989495	7HO11525	"MR OCD ROBUST DONATELLO-ET"	1	"DONATELLO      "	2011-02-03	"ROYLANE SOCRA ROBUST-ET"	93	6.6	86	2.84	94	28755	4	1152	A	2016-04-05	GUSA	117	37	1.2	93	1.14	0.62	0.28	0.97	75	117	37	0.7	-0.48	0.1	1.81	1.21	0.33	0.83	0.91	-0.04	1.04	0.8	1.89	1.74	1.88	0.92	1.66	1.99	-2.12	2016-04-05	5.8	NULL	10373	99	4.6	282	89	7978	549	98	8	G	G	288	284	75	87	5.5	G	Y	NULL	NULL	NULL	315246	"135,345 "	1.7	19680	99	NULL	2016-04-05	NA	**	HO	USA	000064966739	HO	840	003004202172	HO	USA	000060597003	HO	USA	000069021138	507HO11525	"          "	"          "	HO	NULL	NULL	99	100	G	G	1.6	158
JE	USA	000116642215	14JE00549	"JER BEL IMPULS INTENSE{4}"	0	"INTENSE             "	2009-04-25	"ISDK Q IMPULS"	88	1.3	80	3.07	87	20166	4.7	951	I	2016-04-05	GUSA	58	24	0.1	86	1.5	0	NULL	NULL	NULL	58	24	0.3	0.6	0	0.1	0	0.2	-0.7	0	0.3	NULL	-0.1	0.2	0.1	0.1	0.2	0.1	NULL	0.1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	156	126	NULL	NULL	NULL	NULL	2016-04-05	"  "	HR	JE	DNK	000000301592	JE	USA	000115118669	JE	USA	000067010224	"  "	"   "	"            "	614JE00549	"          "	"          "	JE	1.52	0.32	25	100	NULL	NULL	NULL	NULL
HO	USA	000068816180	7HO10947	"CLEAR-ECHO DOTSON INSPECT"	1	INSPECT	2009-10-29	"TOMLU OMAN DOTSON-ET"	92	0.8	87	3	93	27053	3.9	1044	A	2016-04-05	GUSA	111	73	1.24	93	1.3	1.94	1.35	1.18	80	111	73	1.98	0.78	0.91	0.72	1.12	0.33	-0.67	2.08	2.11	2	1.39	1.71	1.57	-0.19	2.03	0.28	-0.33	0.07	2016-04-05	6.1	NULL	3753	99	7.7	258	79	3230	510	96	6.6	G	G	238	161	75	81	8.7	G	Y	NULL	NULL	NULL	423615	345,234	1.9	12753	98	NULL	2016-04-05	NA	**	HO	USA	000135691067	HO	USA	000063474200	HO	USA	000131688542	"  "	"   "	"            "	507HO10947	"          "	"          "	HO	NULL	NULL	27	100	G	G	0.9	26
HO	USA	000139719547	7HO10575	"COYNE-FARMS PLANET DOLCE-ET"	1	DOLCE	2008-12-06	"ENSENADA TABOO PLANET-ET"	96	4.7	94	2.81	97	27824	3.7	1036	A	2016-04-05	GUSA	220	100	1.2	96	1.22	0.79	0.73	1	10	230	102	0.39	1.36	0.84	0.18	0.9	0.68	-1.04	1.18	0.15	0.91	1.64	2.02	1.86	0.65	1.17	0.14	0.12	-0.85	2016-04-05	7.2	NULL	4328	99	8.3	859	93	3564	443	97	9.2	G	G	731	434	126	91	8.3	G	Y	NULL	NULL	NULL	354126	345,456	2.3	24405	99	NULL	2016-04-05	NA	**	HO	USA	000060597003	HO	USA	000061319723	HO	USA	000120745603	"  "	"   "	"            "	"          "	"          "	"          "	HO	NULL	NULL	40	100	G	G	0.4	18
MS	USA	000000466355	14MS00113	"BLISSFUL TED'S SPURGEON-ET"	1	"SPURGEON       "	2007-04-14	"VINRA FROST TED               "	79	0.5	70	2.76	80	21974	3.9	846	A	2016-04-05	USA	16	10	-0.2	62	-0.18	0.48	NULL	NULL	NULL	16	10	-1.7	-1.1	-1.1	0.3	-0.7	-0.7	-0.3	0	0.3	NULL	-0.4	0.1	0.1	0.2	-0.5	0.2	NULL	-0.2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	432516	"561,135 "	NULL	NULL	NULL	NULL	2016-04-05	"  "	HR	MS	USA	000000450289	MS	USA	000000448152	MS	USA	000000432360	"  "	"   "	"            "	"          "	"          "	"          "	MS	NULL	NULL	14	100	NULL	NULL	NULL	NULL
HO	USA	000135393745	514HO04876	"ALL-RIEHL PAXTON-ET"	0	"PAXTON         "	2004-03-01	"O-BEE MANFRED JUSTICE-ET"	98	3.2	97	2.88	99	27246	3.7	1013	I	2016-04-05	GUSA	429	211	-0.66	96	-0.53	-0.2	0.82	-0.39	75	432	213	1.35	0.76	0.35	-0.91	3.28	-0.94	0.58	-0.4	-0.37	0.02	-0.33	-0.78	-0.72	-1.96	0.42	-0.71	-1.88	-1.43	2016-04-05	6	NULL	3720	99	7.1	2551	95	2958	406	96	7.2	G	G	2427	1245	323	96	5.8	G	Y	NULL	NULL	NULL	213456	345	NULL	NULL	NULL	NULL	2016-04-05	NA	**	HO	USA	000122358313	HO	USA	000123609681	HO	CAN	000005470579	"  "	"   "	"            "	514HO04876	614HO04876	"          "	HO	NULL	NULL	43	87	G	G	3.2	41
HO	USA	000141123484	7HO11596	"SCIENTIFIC B DEFIANT-ET"	1	"DEFIANT *RC"	2011-01-23	"REGANCREST S BRAXTON-ET"	91	-1.7	83	3.13	93	28516	3.5	1007	G	2016-04-05	GUSA	153	82	3.64	94	2.69	2.57	3.15	2.97	75	153	82	3.72	2.13	2.96	3.84	-0.81	3.13	-0.1	2.78	2.75	2.77	3.42	4.05	3.73	2.69	2.24	1.92	2.13	1.11	2016-04-05	11.1	NULL	3007	98	6.4	160	81	2775	617	94	8.2	G	G	149	149	52	81	7.6	G	Y	NULL	NULL	NULL	"432   "	"234     "	1.9	11042	98	NULL	2016-04-05	NA	**	HO	USA	000061898423	HO	USA	000138328405	HO	CAN	000010705608	"  "	"   "	"            "	7WW11596	507HO11596	"          "	HO	NULL	NULL	05	83	G	G	-2.4	-54
GU	USA	000068027378	7GU00440	"RIPLEY FARMS AARON CORDELL"	1	CORDELL	2008-12-07	"SNIDERS OPTION AARON-ET"	78	-0.5	66	2.93	73	17856	4.6	817	A	2016-04-05	GUSA	53	23	0.5	83	0.56	-0.36	NULL	NULL	NULL	53	23	2.5	0.6	0.3	1.2	-0.3	0.5	0.1	-0.6	0.3	NULL	0.6	1.4	1.2	0.7	0.4	-0.5	NULL	1.8	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1.1	411	61	NULL	2016-04-05	"  "	HR	GU	USA	000000604670	GU	USA	000068008636	GU	USA	000000604915	"  "	"   "	"            "	"          "	"          "	"          "	GU	NULL	NULL	62	100	NULL	NULL	NULL	NULL
HO	USA	000065917481	7HO10606	"DE-SU OBSERVER-ET"	0	"OBSERVER       "	2008-11-07	"ENSENADA TABOO PLANET-ET"	99	5.5	99	2.85	99	29048	3.7	1066	A	2016-04-05	GUSA	2086	742	1.5	99	2.16	-0.55	-0.29	0.03	30	2215	760	0.18	-1.5	-0.86	1.92	1.48	1.27	2.64	-0.17	-1.31	-0.01	2.43	2.97	2.73	2.16	2.19	2.33	2.58	-3.29	2016-04-05	5.8	NULL	18022	99	6.8	6392	99	16050	1565	99	6.3	G	G	5434	3831	734	99	9.9	G	Y	NULL	NULL	NULL	315246	"135,345 "	-3.3	23860	99	NULL	2016-04-05	NA	**	HO	USA	000060597003	HO	USA	000061681442	HO	USA	000122358313	"  "	"   "	"            "	507HO10606	"          "	"          "	HO	NULL	NULL	76	92	G	G	1.6	62
HO	USA	000066757497	14HO06553	"ME WELCOME LARRY-ET"	0	"LARRY          "	2010-01-18	"LOT-O-ROK OMAN JAKE-ET"	89	0.7	85	2.71	88	27624	3.9	1068	P	2016-04-05	GUSA	19	14	0.17	85	-0.25	-0.1	0.21	0.55	90	19	14	0.01	0.7	0.46	0.04	-0.69	-0.4	-0.05	-0.09	-0.03	-0.16	0.15	-0.18	-0.17	-1.11	0.1	-0.57	-0.91	-0.07	2016-04-05	8.6	NULL	279	89	8.7	141	76	278	84	80	9.8	G	G	147	96	48	77	9.4	G	Y	NULL	NULL	NULL	"342   "	"345,456 "	NULL	NULL	NULL	NULL	2016-04-05	NA	**	HO	USA	000061643016	HO	USA	000062578021	HO	GBR	000000598172	HO	840	003006030020	"          "	"          "	"          "	HO	NULL	NULL	25	100	G	G	-1.1	65
HO	ITA	017990816600	714HO00018	"AMIGHETTI GOLDWYN SUPERCHARLIE"	0	SUPERCHARLIE	2010-02-16	"BRAEDALE GOLDWYN"	85	0.8	80	2.74	86	NULL	NULL	NULL	I	2016-04-05	GUSA	163	110	1.39	86	0.77	1.47	1.29	1.4	NULL	163	110	1.48	1.1	1.29	0.87	0.31	0.8	-0.62	1.48	1.32	1.67	0.85	2.11	1.94	1.15	0.15	-0.91	0.39	1.75	2016-04-05	8.2	NULL	385	56	6.3	NULL	51	385	140	42	7.6	I	I	NULL	99	62	41	6.4	I	Y	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2016-04-05	"  "	"  "	HO	CAN	000010705608	HO	ITA	017990584912	HO	USA	000130263722	"  "	"   "	"            "	"          "	"          "	"          "	HO	NULL	NULL	16	0	I	I	0	-11
BS	USA	000068113671	14BS00352	"COZY NOOK WONDERMENT TRACE *TM"	0	TRACE	2009-07-21	"TOP ACRES C WONDERMENT ET *TM"	87	1.5	78	2.84	86	24392	4.4	1072	A	2016-04-05	GUSA	44	26	0.7	87	0.9	-0.64	NULL	NULL	NULL	44	26	1.3	0.8	0	0.4	-1	0.5	0.9	0.3	-0.2	NULL	1.5	0.5	0.3	0.9	0.6	1.1	NULL	-0.4	2016-04-05	5.5	NULL	259	88	4.4	83	73	0	0	NULL	NULL			NULL	0	0	NULL	NULL		N	99	78	NULL	432	246,126	NULL	NULL	NULL	NULL	2016-04-05	"  "	HR	BS	USA	000000196880	BS	USA	000000954536	BS	USA	000000196031	"  "	"   "	"            "	"          "	"          "	"          "	BS	NULL	NULL	65	100	G	G	NULL	NULL
HO	USA	000061488588	7HO08361	"KINGS-RANSOM T DOMINGO-ET"	0	"DOMINGO        "	2003-09-20	"DE-MATT RUDOLPH TEAMSTER-ET"	99	3.9	98	2.79	99	27924	3.7	1042	A	2016-04-05	GUSA	486	172	0.8	98	0.36	-0.3	-0.07	0.79	85	488	173	0.01	-0.33	0.32	1.49	-1.97	-0.43	1.88	0.2	-1.49	0.32	0.71	1.21	1.11	-1.25	0.35	0.29	-0.43	-1.22	2016-04-05	6.3	NULL	19247	99	5.4	4997	98	15211	610	99	5.8	G	G	4293	2944	350	98	4.1	G	Y	NULL	NULL	NULL	312456	"135,345 "	0	25188	99	NULL	2016-04-05	NA	**	HO	USA	000017367125	HO	USA	000060082221	HO	ITA	006001001962	"  "	"   "	"            "	507HO08361	"          "	"          "	HO	NULL	NULL	67	84	G	G	0.3	67
GU	USA	000068029818	507GU00445	"MARODORE T LES LIGHTNING"	0	LIGHTNING	2010-03-05	"FLAMBEAU MANOR TILLER LES-ET"	75	-2.5	60	3.32	68	17799	4.5	807	A	2016-04-05	GUSA	41	24	1.1	77	0.86	1.06	NULL	NULL	NULL	41	24	2.4	1.3	0.6	1.3	0.4	1.3	-0.3	0.3	0.4	NULL	1.2	1.6	1.4	0.3	-0.5	2.1	NULL	1.8	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2016-04-05	"  "	HR	GU	USA	000000604826	GU	USA	000068009725	GU	USA	000000604761	"  "	"   "	"            "	507GU00445	"          "	"          "	GU	NULL	NULL	12	100	NULL	NULL	NULL	NULL
HO	USA	000068519141	14HO06538	"DYECREST SPEARMINT DALE"	0	DALE	2010-01-06	"PINE-TREE SPEARMINT-ET        "	90	5.9	86	2.66	89	26695	4	1069	I	2016-04-05	GUSA	48	30	0.85	89	0.56	0.73	-0.36	0.66	NULL	48	30	-0.62	-0.26	0.31	1.06	1.6	-0.33	-0.49	0.56	0.41	0.99	0.63	1.07	0.98	0.47	0.32	0.8	0.61	-0.54	2016-04-05	7.8	NULL	248	88	6.9	160	75	237	84	76	8.5	G	G	144	89	56	74	6.8	G	Y	NULL	NULL	NULL	345	234,345	NULL	NULL	NULL	NULL	2016-04-05	NA	**	HO	USA	000063685691	HO	USA	000063631097	HO	CAN	000009286703	HO	840	003006030014	"          "	"          "	"          "	HO	NULL	NULL	55	100	G	G	0.8	27
HO	USA	000070329469	14HO06854	"HY-JO-DE OBSERVER LOREN-ET"	1	"LOREN          "	2011-01-07	"DE-SU OBSERVER-ET"	92	3.8	86	3.01	93	28067	3.7	1036	I	2016-04-05	GUSA	91	57	1.71	93	2.6	0.3	0.49	0.44	5	91	57	1.42	-1.03	-0.36	1.84	1.88	0.9	1.02	0.17	-0.09	0.73	2.62	3.17	2.92	2.25	3.13	1.34	1.63	-1.62	2016-04-05	8.1	NULL	3150	96	7.4	254	83	3075	536	91	8.2	G	G	247	230	83	84	9.1	G	Y	NULL	NULL	NULL	243	234	-2.9	1918	88	NULL	2016-04-05	NA	**	HO	USA	000065917481	HO	USA	000139035067	HO	GBR	000000598172	HO	840	003004518126	614HO06854	"          "	"          "	HO	NULL	NULL	55	100	G	G	0.7	54
HO	840	003001700073	614HO05971	"JENESIS-B BOLTON KIRK-ET"	0	"KIRK           "	2007-10-20	"SANDY-VALLEY BOLTON-ET        "	90	-1.3	86	3.1	89	27742	3.6	1001	I	2016-04-05	GUSA	74	49	1.19	91	0.45	0.77	1.22	1.92	30	76	49	1.61	0.54	1.21	2.53	0.6	0.94	1.09	0.71	0.93	1	0.51	1.61	1.48	0.81	-0.18	0.09	-0.21	1.27	2016-04-05	9.9	NULL	619	94	8.3	203	77	206	73	76	8.9	G	G	139	68	48	73	9.5	G	Y	NULL	NULL	NULL	234	"246,456 "	NULL	NULL	NULL	NULL	2016-04-05	NA	**	HO	USA	000131823833	HO	USA	000132142498	HO	USA	000002250783	"  "	"   "	"            "	"          "	"          "	"          "	HO	NULL	NULL	16	100	G	G	-0.3	43
HO	USA	000068972328	507HO11464	"DA-SO-BURN MOM EARNHARDT P"	0	"EARNHARDT P    "	2010-12-12	"LONG-LANGS OMAN OMAN-ET"	94	-0.6	85	3.28	96	29001	3.7	1071	I	2016-04-05	GUSA	363	203	0.44	97	-0.32	0.26	1.29	1.33	65	363	203	2.06	0.59	0.42	1.26	1.42	0.5	1.17	0.09	0.08	0.62	-1.38	0.88	0.81	0.92	-1.09	0.03	0.39	0.95	2016-04-05	6	NULL	5894	99	4.6	378	96	5476	866	97	6.7	G	G	331	433	211	95	5.2	G	Y	NULL	NULL	NULL	432516	"234,246 "	NULL	NULL	NULL	NULL	2016-04-05	NA	**	HO	USA	000135746776	HO	USA	000062739574	HO	USA	000133080890	"  "	"   "	"            "	507HO11464	"          "	"          "	HO	NULL	NULL	58	83	G	G	0.5	140
BS	USA	000068109123	7BS00837	"NORTH LANES W PAPPY *TM"	0	PAPPY	2008-09-08	"HANNY SWISS ACE WAGOR *TM"	75	-2.5	69	3.1	79	NULL	NULL	NULL	I	2016-04-05	GUSA	56	48	-0.2	73	0.08	-1.73	NULL	NULL	NULL	56	48	-2	-0.6	0	0.2	-0.5	-0.6	0.8	0	-1.2	NULL	0	0.5	0.3	-0.6	-0.2	0.2	NULL	-0.2	2016-04-05	3.8	NULL	155	61	5.4	1	57	0	0	NULL	NULL			NULL	0	0	NULL	NULL		N	0	0	NULL	243	234	NULL	NULL	NULL	NULL	2016-04-05	"  "	HR	BS	CHE	120008581270	BS	USA	000000908699	BS	USA	000000192631	"  "	"   "	"            "	"          "	"          "	"          "	BS	NULL	NULL	12	0	G	G	NULL	NULL
HO	USA	000052760801	14WW05075	"ORBE-VIEW S STRM HVEZDA-ET"	0	"HVEZDA*RC      "	2004-11-26	"PURSUIT SEPTEMBER STORM-ET"	97	-4.9	96	2.91	98	25883	3.7	962	I	2016-04-05	GUSA	1913	1131	1.92	98	0.82	1.8	3	2.63	70	1930	1138	3.75	2.11	2.47	2.43	0.35	2.29	-1.1	2.65	1.34	1.81	0.2	1.78	1.64	1.39	0.71	-0.17	0.15	2.46	2016-04-05	11.6	NULL	6911	98	9.6	1027	94	6717	2033	94	9	G	G	967	2164	1237	93	8.2	G	Y	NULL	NULL	NULL	132456	"123,126 "	NULL	NULL	NULL	NULL	2016-04-05	NA	**	HO	CAN	000006820564	HO	USA	000131228496	HO	USA	000002250783	"  "	"   "	"            "	14WW05075	"          "	"          "	HO	NULL	NULL	02	40	G	G	-1.7	-29
HO	USA	000056264517	507HO10818	"LARCREST CALIBRATE-ETS"	0	CALIBRATE	2009-04-20	"ENSENADA TABOO PLANET-ET"	94	1.4	91	2.91	96	27599	4	1099	A	2016-04-05	GUSA	119	67	1.24	93	0.95	0.57	0.58	1.7	3	119	67	-0.01	1.21	1.14	1.14	-0.39	1.1	-0.58	1	-0.1	0.74	1.05	2.59	2.38	2.03	-0.32	1.41	1.82	-1.16	2016-04-05	8.8	NULL	2316	98	8.2	317	82	2805	471	94	8.1	G	G	250	164	77	83	7.6	G	Y	NULL	NULL	NULL	345126	135	1.4	10349	98	NULL	2016-04-05	"I "	99	HO	USA	000060597003	HO	USA	000053452457	HO	DEU	000000253642	"  "	"   "	"            "	507HO10818	"          "	"          "	HO	NULL	NULL	65	94	G	G	-1.6	127
HO	USA	000066636657	507HO10721	"DE-SU 521 BOOKEM-ET"	0	BOOKEM	2009-02-21	"ENSENADA TABOO PLANET-ET"	99	4.8	98	2.84	99	29696	3.7	1098	A	2016-04-05	GUSA	2882	1153	1.6	99	1.1	1.15	0.84	1.57	5	2897	1155	1.02	0.75	0.62	1.31	0.09	0.54	1.02	1.64	0.85	1.43	1.76	2.06	1.9	0.61	0.62	0.56	0.45	0.81	2016-04-05	6.7	NULL	27050	99	3.7	3866	99	25963	3491	99	7.7	G	G	3679	4758	1508	99	4	G	Y	NULL	NULL	NULL	234516	"345,135 "	-3.3	23041	99	NULL	2016-04-05	"I "	"  "	HO	USA	000060597003	HO	USA	000061765027	HO	DEU	000000253642	"  "	"   "	"            "	"          "	"          "	"          "	HO	NULL	NULL	88	54	G	G	0.8	101
HO	USA	000068617446	14HO06835	"SUGAR-BREEZE CINCO-P-ET"	0	CINCO-P*RC*PO	2010-12-10	"WEST PORT ARRON DOON MITEY P"	82	1.3	78	2.88	80	26669	3.7	976	P	2016-04-05	GUSA	NULL	NULL	0.71	78	0.39	1.49	-0.03	0.12	50	NULL	NULL	0.07	-0.4	-0.21	0.43	-1.04	0.64	-0.48	1.93	1.18	1.63	0.58	0.72	0.66	0.53	0.79	-1.4	-1.22	-0.43	2016-04-05	8.3	NULL	141	83	8.7	24	68	124	47	69	8.4	G	G	22	22	19	61	7.6	G	Y	NULL	NULL	NULL	156	"561,456 "	NULL	NULL	NULL	NULL	2016-04-05	NA	**	HO	CAN	000008930027	HO	USA	000062549676	HO	USA	000133606045	HO	840	003006029374	614HO06835	14WW06835	"          "	HO	NULL	NULL	16	100	G	G	-1.4	14
HO	USA	000064010266	507HO11142	"JK-GOLD DORCY PASTER-ET"	0	"PASTER         "	2010-05-17	"COYNE-FARMS DORCY-ET"	91	3	87	2.75	91	28539	3.8	1071	I	2016-04-05	GUSA	126	72	1.35	93	1.86	1.58	0.42	-0.02	20	126	72	0.5	0.46	0.14	-0.3	0.85	0.31	-1.16	1.81	1.51	1.59	2.73	3.07	2.82	0.45	1.61	0.2	0.64	0.88	2016-04-05	9.2	NULL	342	91	8.4	195	78	298	112	80	8	G	G	173	112	57	78	5.8	G	Y	NULL	NULL	NULL	315246	"456,345 "	NULL	NULL	NULL	NULL	2016-04-05	NA	**	HO	USA	000139005002	HO	USA	000063544858	HO	USA	000060372887	"  "	"   "	"            "	"          "	"          "	"          "	HO	NULL	NULL	67	100	G	G	-1.8	77
